layer,row,column,ISEG,IREACH,RCHLEN,STRTOP,SLOPE,STRTHICK,STRHC1,cellid,x,y,ICALC,OUTSEG,IUPSEG,IPRIOR,ROUGHCH,SWSID
1,351,123,187,8,608.4,141.817,3.80E-02,2.00E+00,0.05,63123,6487271.3,1855822.5,1,189,0,0,0.035,#N/A
1,350,123,187,9,21.1,125.571,3.80E-02,2.00E+00,0.05,62943,6487100.3,1856292.3,1,189,0,0,0.035,#N/A
1,350,122,187,10,650.7,107.218,3.80E-02,2.00E+00,0.05,62942,6486630.4,1856121.3,1,189,0,0,0.035,#N/A
1,350,121,187,11,351.8,83.589,3.80E-02,2.00E+00,0.05,62941,6486160.6,1855950.3,1,189,0,0,0.035,#N/A
1,349,121,187,12,234.2,71.025,3.80E-02,2.00E+00,0.05,62761,6485989.6,1856420.1,1,189,0,0,0.035,#N/A
1,349,120,187,13,571.1,58.773,3.80E-02,2.00E+00,0.05,62760,6485519.7,1856249.1,1,189,0,0,0.035,#N/A
1,349,119,187,14,552.2,48.902,3.80E-02,2.00E+00,0.05,62759,6485049.9,1856078.1,1,189,0,0,0.035,#N/A
1,349,118,187,15,594.5,44.22,3.80E-02,2.00E+00,0.05,62758,6484580,1855907.1,1,189,0,0,0.035,#N/A
1,349,117,187,16,584.3,39.539,3.80E-02,2.00E+00,0.05,62757,6484110.2,1855736.1,1,189,0,0,0.035,#N/A
1,349,116,187,17,524.4,34.857,3.80E-02,2.00E+00,0.05,62756,6483640.3,1855565.1,1,189,0,0,0.035,#N/A
1,348,116,187,18,5,30.175,3.80E-02,2.00E+00,0.05,62576,6483469.3,1856034.9,1,189,0,0,0.035,#N/A
1,348,115,187,19,616.8,25.494,3.80E-02,2.00E+00,0.05,62575,6482999.5,1855863.9,1,189,0,0,0.035,#N/A
1,349,115,187,20,48.6,20.812,3.80E-02,2.00E+00,0.05,62755,6483170.5,1855394.1,1,189,0,0,0.035,#N/A
1,349,114,187,21,825.3,16.131,3.80E-02,2.00E+00,0.05,62754,6482700.6,1855223.1,1,189,0,0,0.035,#N/A
1,349,113,187,22,374.4,11.449,3.80E-02,2.00E+00,0.05,62753,6482230.8,1855052.1,1,189,0,0,0.035,#N/A
1,349,113,188,1,124.1,6.767,3.80E-02,2.00E+00,0.05,62753,6482230.8,1855052.1,1,189,0,0,0.035,#N/A
1,349,113,189,1,243.2,5.666,3.68E-03,2.00E+00,0.05,62753,6482230.8,1855052.1,1,190,0,0,0.035,#N/A
1,350,113,189,2,150.1,4.564,3.68E-03,2.00E+00,0.05,62933,6482401.8,1854582.2,1,190,0,0,0.035,#N/A
1,350,112,189,3,388.4,3.462,3.68E-03,2.00E+00,0.05,62932,6481932,1854411.2,1,190,0,0,0.035,#N/A
1,351,112,189,4,538.1,2.361,3.68E-03,2.00E+00,0.05,63112,6482103,1853941.4,1,190,0,0,0.035,#N/A
1,352,112,189,5,426.6,1.259,3.68E-03,2.00E+00,0.05,63292,6482274,1853471.5,1,190,0,0,0.035,#N/A
1,352,111,189,6,111.4,0.157,3.68E-03,2.00E+00,0.05,63291,6481804.1,1853300.5,1,190,0,0,0.035,#N/A
1,353,111,189,7,306,-0.945,3.68E-03,2.00E+00,0.05,63471,6481975.1,1852830.7,1,190,0,0,0.035,#N/A
1,352,111,189,8,189.3,-2.046,3.68E-03,2.00E+00,0.05,63291,6481804.1,1853300.5,1,190,0,0,0.035,#N/A
1,353,111,189,9,60.7,-3.148,3.68E-03,2.00E+00,0.05,63471,6481975.1,1852830.7,1,190,0,0,0.035,#N/A
1,353,110,189,10,586,-4.25,3.68E-03,2.00E+00,0.05,63470,6481505.3,1852659.6,1,190,0,0,0.035,#N/A
1,353,109,189,11,406,-5.351,3.68E-03,2.00E+00,0.05,63469,6481035.5,1852488.6,1,190,0,0,0.035,#N/A
1,354,109,189,12,143.6,-6.453,3.68E-03,2.00E+00,0.05,63649,6481206.5,1852018.8,1,190,0,0,0.035,#N/A
1,354,108,189,13,569.4,-7.555,3.68E-03,2.00E+00,0.05,63648,6480736.6,1851847.8,1,190,0,0,0.035,#N/A
1,354,107,189,14,230,-8.657,3.68E-03,2.00E+00,0.05,63647,6480266.8,1851676.8,1,190,0,0,0.035,#N/A
1,355,107,189,15,379.9,-9.758,3.68E-03,2.00E+00,0.05,63827,6480437.8,1851206.9,1,190,0,0,0.035,#N/A
1,355,106,189,16,111.1,-10.86,3.68E-03,2.00E+00,0.05,63826,6479967.9,1851035.9,1,190,0,0,0.035,#N/A
1,354,106,189,17,154.3,-11.962,3.68E-03,2.00E+00,0.05,63646,6479796.9,1851505.8,1,190,0,0,0.035,#N/A
1,354,106,190,1,171.6,-13.063,2.35E-04,2.00E+00,0.1,63646,6479796.9,1851505.8,1,192,0,0,0.035,#N/A
1,355,106,190,2,375.5,-13.138,2.35E-04,2.00E+00,0.1,63826,6479967.9,1851035.9,1,192,0,0,0.035,#N/A
1,355,105,190,3,263.1,-13.212,2.35E-04,2.00E+00,0.1,63825,6479498.1,1850864.9,1,192,0,0,0.035,#N/A
1,356,105,190,4,575.4,-13.287,2.35E-04,2.00E+00,0.1,64005,6479669.1,1850395.1,1,192,0,0,0.035,#N/A
1,356,104,190,5,40.6,-13.361,2.35E-04,2.00E+00,0.1,64004,6479199.3,1850224,1,192,0,0,0.035,#N/A
1,357,104,190,6,603.6,-13.436,2.35E-04,2.00E+00,0.1,64184,6479370.3,1849754.2,1,192,0,0,0.035,#N/A
1,358,104,190,7,248.2,-13.51,2.35E-04,2.00E+00,0.1,64364,6479541.3,1849284.4,1,192,0,0,0.035,#N/A
1,358,103,190,8,42.5,-13.585,2.35E-04,2.00E+00,0.1,64363,6479071.4,1849113.3,1,192,0,0,0.035,#N/A
1,362,124,191,1,578.4,211.726,1.75E-02,2.00E+00,5,65104,6489622.2,1850825.2,1,192,0,0,0.035,#N/A
1,362,123,191,2,533.8,200.696,1.75E-02,2.00E+00,5,65103,6489152.4,1850654.2,1,192,0,0,0.035,#N/A
1,362,122,191,3,478.4,186.157,1.75E-02,2.00E+00,5,65102,6488682.5,1850483.1,1,192,0,0,0.035,#N/A
1,361,122,191,4,95.9,179.074,1.75E-02,2.00E+00,5,64922,6488511.5,1850953,1,192,0,0,0.035,#N/A
1,361,121,191,5,654.9,170.018,1.75E-02,2.00E+00,5,64921,6488041.7,1850782,1,192,0,0,0.035,#N/A
1,361,120,191,6,525.4,149.53,1.75E-02,2.00E+00,5,64920,6487571.8,1850611,1,192,0,0,0.035,#N/A
1,361,119,191,7,296.5,135.512,1.75E-02,2.00E+00,5,64919,6487102,1850440,1,192,0,0,0.035,#N/A
1,360,119,191,8,438.9,129.956,1.75E-02,2.00E+00,5,64739,6486931,1850909.8,1,192,0,0,0.035,#N/A
1,360,118,191,9,540.6,120.043,1.75E-02,2.00E+00,5,64738,6486461.1,1850738.8,1,192,0,0,0.035,#N/A
1,360,117,191,10,900.1,110.289,1.75E-02,2.00E+00,5,64737,6485991.3,1850567.8,1,192,0,0,0.035,#N/A
1,360,116,191,11,592.3,98.957,1.75E-02,2.00E+00,5,64736,6485521.4,1850396.8,1,192,0,0,0.035,#N/A
1,360,115,191,12,297.9,77.12,1.75E-02,2.00E+00,5,64735,6485051.6,1850225.8,1,192,0,0,0.035,#N/A
1,361,115,191,13,378.6,67.022,1.75E-02,2.00E+00,5,64915,6485222.6,1849755.9,1,192,0,0,0.035,#N/A
1,361,114,191,14,438.3,55.861,1.75E-02,2.00E+00,5,64914,6484752.8,1849584.9,1,192,0,0,0.035,#N/A
1,362,114,191,15,258.7,47.208,1.75E-02,2.00E+00,5,65094,6484923.8,1849115.1,1,192,0,0,0.035,#N/A
1,362,113,191,16,541.6,39.798,1.75E-02,2.00E+00,5,65093,6484453.9,1848944.1,1,192,0,0,0.035,#N/A
1,362,112,191,17,290.3,34.002,1.75E-02,2.00E+00,5,65092,6483984.1,1848773,1,192,0,0,0.035,#N/A
1,361,112,191,18,320.8,30.598,1.75E-02,2.00E+00,5,64912,6483813.1,1849242.9,1,192,0,0,0.035,#N/A
1,361,111,191,19,546.9,27.194,1.75E-02,2.00E+00,5,64911,6483343.2,1849071.9,1,192,0,0,0.035,#N/A
1,361,110,191,20,653.6,23.789,1.75E-02,2.00E+00,5,64910,6482873.4,1848900.9,1,192,0,0,0.035,#N/A
1,361,109,191,21,538.8,20.385,1.75E-02,2.00E+00,5,64909,6482403.5,1848729.9,1,192,0,0,0.035,#N/A
1,360,109,191,22,67.4,16.98,1.75E-02,2.00E+00,5,64729,6482232.5,1849199.7,1,192,0,0,0.035,#N/A
1,360,108,191,23,540.9,13.576,1.75E-02,2.00E+00,5,64728,6481762.7,1849028.7,1,192,0,0,0.035,#N/A
1,360,107,191,24,557.1,10.172,1.75E-02,2.00E+00,5,64727,6481292.8,1848857.7,1,192,0,0,0.035,#N/A
1,360,106,191,25,119.4,6.767,1.75E-02,2.00E+00,5,64726,6480823,1848686.7,1,192,0,0,0.035,#N/A
1,359,106,191,26,567.1,3.363,1.75E-02,2.00E+00,5,64546,6480652,1849156.5,1,192,0,0,0.035,#N/A
1,359,105,191,27,170.8,-0.042,1.75E-02,2.00E+00,5,64545,6480182.1,1848985.5,1,192,0,0,0.035,#N/A
1,358,105,191,28,510.8,-3.446,1.75E-02,2.00E+00,5,64365,6480011.1,1849455.4,1,192,0,0,0.035,#N/A
1,358,104,191,29,518.4,-6.85,1.75E-02,2.00E+00,5,64364,6479541.3,1849284.4,1,192,0,0,0.035,#N/A
1,358,103,191,30,24,-10.255,1.75E-02,2.00E+00,5,64363,6479071.4,1849113.3,1,192,0,0,0.035,#N/A
1,358,103,192,1,290.1,-13.659,1.70E-04,2.00E+00,0.05,64363,6479071.4,1849113.3,1,200,0,0,0.035,#N/A
1,359,103,192,2,559.5,-13.734,1.70E-04,2.00E+00,0.05,64543,6479242.4,1848643.5,1,200,0,0,0.035,#N/A
1,360,103,192,3,222,-13.808,1.70E-04,2.00E+00,0.05,64723,6479413.4,1848173.6,1,200,0,0,0.035,#N/A
1,360,102,192,4,329.4,-13.882,1.70E-04,2.00E+00,0.05,64722,6478943.6,1848002.6,1,200,0,0,0.035,#N/A
1,361,102,192,5,551.4,-13.957,1.70E-04,2.00E+00,0.05,64902,6479114.6,1847532.8,1,200,0,0,0.035,#N/A
1,362,102,192,6,192.6,-14.031,1.70E-04,2.00E+00,0.05,65082,6479285.6,1847062.9,1,200,0,0,0.035,#N/A
1,362,101,192,7,616.7,-14.106,1.70E-04,2.00E+00,0.05,65081,6478815.8,1846891.9,1,200,0,0,0.035,#N/A
1,362,100,192,8,514.3,-14.18,1.70E-04,2.00E+00,0.05,65080,6478345.9,1846720.9,1,200,0,0,0.035,#N/A
1,362,99,192,9,526.5,-14.255,1.70E-04,2.00E+00,0.05,65079,6477876.1,1846549.9,1,200,0,0,0.035,#N/A
1,362,98,192,10,500.1,-14.329,1.70E-04,2.00E+00,0.05,65078,6477406.2,1846378.9,1,200,0,0,0.035,#N/A
1,362,97,192,11,500.5,-14.404,1.70E-04,2.00E+00,0.05,65077,6476936.4,1846207.9,1,200,0,0,0.035,#N/A
1,362,96,192,12,501.8,-14.478,1.70E-04,2.00E+00,0.05,65076,6476466.5,1846036.9,1,200,0,0,0.035,#N/A
1,362,95,192,13,520.8,-14.553,1.70E-04,2.00E+00,0.05,65075,6475996.7,1845865.9,1,200,0,0,0.035,#N/A
1,362,94,192,14,55.4,-14.627,1.70E-04,2.00E+00,0.05,65074,6475526.8,1845694.9,1,200,0,0,0.035,#N/A
1,304,83,193,1,121.4,408.967,1.57E-02,2.00E+00,0.05,54623,6460440,1871064.8,1,195,0,0,0.035,#N/A
1,305,83,193,2,540.1,378.171,1.57E-02,2.00E+00,0.05,54803,6460611,1870595,1,195,0,0,0.035,#N/A
1,306,83,193,3,583.4,339.133,1.57E-02,2.00E+00,0.05,54983,6460782,1870125.1,1,195,0,0,0.035,#N/A
1,307,83,193,4,535.1,322.666,1.57E-02,2.00E+00,0.05,55163,6460953,1869655.3,1,195,0,0,0.035,#N/A
1,308,83,193,5,549.4,303.365,1.57E-02,2.00E+00,0.05,55343,6461124,1869185.5,1,195,0,0,0.035,#N/A
1,309,83,193,6,74.8,296.276,1.57E-02,2.00E+00,0.05,55523,6461295,1868715.6,1,195,0,0,0.035,#N/A
1,309,84,193,7,238.5,289.188,1.57E-02,2.00E+00,0.05,55524,6461764.9,1868886.6,1,195,0,0,0.035,#N/A
1,309,83,193,8,103.7,282.099,1.57E-02,2.00E+00,0.05,55523,6461295,1868715.6,1,195,0,0,0.035,#N/A
1,309,84,193,9,184.2,275.011,1.57E-02,2.00E+00,0.05,55524,6461764.9,1868886.6,1,195,0,0,0.035,#N/A
1,310,84,193,10,628.2,266.798,1.57E-02,2.00E+00,0.05,55704,6461935.9,1868416.8,1,195,0,0,0.035,#N/A
1,311,84,193,11,286.8,262.577,1.57E-02,2.00E+00,0.05,55884,6462106.9,1867946.9,1,195,0,0,0.035,#N/A
1,311,85,193,12,384.7,257.938,1.57E-02,2.00E+00,0.05,55885,6462576.7,1868117.9,1,195,0,0,0.035,#N/A
1,312,85,193,13,581.2,246.712,1.57E-02,2.00E+00,0.05,56065,6462747.7,1867648.1,1,195,0,0,0.035,#N/A
1,313,85,193,14,134.8,231.364,1.57E-02,2.00E+00,0.05,56245,6462918.7,1867178.2,1,195,0,0,0.035,#N/A
1,313,86,193,15,448.9,220.498,1.57E-02,2.00E+00,0.05,56246,6463388.6,1867349.3,1,195,0,0,0.035,#N/A
1,314,86,193,16,566.8,213.091,1.57E-02,2.00E+00,0.05,56426,6463559.6,1866879.4,1,195,0,0,0.035,#N/A
1,315,86,193,17,375.7,206.054,1.57E-02,2.00E+00,0.05,56606,6463730.6,1866409.6,1,195,0,0,0.035,#N/A
1,315,87,193,18,320.8,197.633,1.57E-02,2.00E+00,0.05,56607,6464200.5,1866580.6,1,195,0,0,0.035,#N/A
1,316,87,193,19,479.5,191.112,1.57E-02,2.00E+00,0.05,56787,6464371.5,1866110.7,1,195,0,0,0.035,#N/A
1,316,88,193,20,327.8,186.866,1.57E-02,2.00E+00,0.05,56788,6464841.3,1866281.7,1,195,0,0,0.035,#N/A
1,317,88,193,21,289.2,182.713,1.57E-02,2.00E+00,0.05,56968,6465012.3,1865811.9,1,195,0,0,0.035,#N/A
1,316,88,193,22,50.1,180.104,1.57E-02,2.00E+00,0.05,56788,6464841.3,1866281.7,1,195,0,0,0.035,#N/A
1,317,88,193,23,13.9,177.495,1.57E-02,2.00E+00,0.05,56968,6465012.3,1865811.9,1,195,0,0,0.035,#N/A
1,317,89,193,24,528.8,174.015,1.57E-02,2.00E+00,0.05,56969,6465482.2,1865982.9,1,195,0,0,0.035,#N/A
1,317,90,193,25,563.5,167.979,1.57E-02,2.00E+00,0.05,56970,6465952,1866153.9,1,195,0,0,0.035,#N/A
1,317,91,193,26,646.6,156.99,1.57E-02,2.00E+00,0.05,56971,6466421.9,1866324.9,1,195,0,0,0.035,#N/A
1,317,92,193,27,78.5,150.377,1.57E-02,2.00E+00,0.05,56972,6466891.7,1866495.9,1,195,0,0,0.035,#N/A
1,318,92,193,28,566.9,144.148,1.57E-02,2.00E+00,0.05,57152,6467062.7,1866026.1,1,195,0,0,0.035,#N/A
1,319,92,193,29,623,138.124,1.57E-02,2.00E+00,0.05,57332,6467233.7,1865556.2,1,195,0,0,0.035,#N/A
1,320,92,193,30,384.2,130.443,1.57E-02,2.00E+00,0.05,57512,6467404.7,1865086.4,1,195,0,0,0.035,#N/A
1,320,93,193,31,269.4,122.762,1.57E-02,2.00E+00,0.05,57513,6467874.6,1865257.4,1,195,0,0,0.035,#N/A
1,321,93,193,32,510.4,115.081,1.57E-02,2.00E+00,0.05,57693,6468045.6,1864787.6,1,195,0,0,0.035,#N/A
1,322,93,193,33,574.2,105.359,1.57E-02,2.00E+00,0.05,57873,6468216.6,1864317.7,1,195,0,0,0.035,#N/A
1,323,93,193,34,538.2,99.605,1.57E-02,2.00E+00,0.05,58053,6468387.6,1863847.9,1,195,0,0,0.035,#N/A
1,324,93,193,35,180.4,98.119,1.57E-02,2.00E+00,0.05,58233,6468558.6,1863378,1,195,0,0,0.035,#N/A
1,324,94,193,36,435.4,96.449,1.57E-02,2.00E+00,0.05,58234,6469028.5,1863549,1,195,0,0,0.035,#N/A
1,325,94,193,37,556.2,94.779,1.57E-02,2.00E+00,0.05,58414,6469199.5,1863079.2,1,195,0,0,0.035,#N/A
1,326,94,193,38,508.3,83.334,1.57E-02,2.00E+00,0.05,58594,6469370.5,1862609.3,1,195,0,0,0.035,#N/A
1,327,94,193,39,528.5,78.87,1.57E-02,2.00E+00,0.05,58774,6469541.5,1862139.5,1,195,0,0,0.035,#N/A
1,328,94,193,40,501.4,75.524,1.57E-02,2.00E+00,0.05,58954,6469712.5,1861669.6,1,195,0,0,0.035,#N/A
1,328,93,193,41,152.9,72.277,1.57E-02,2.00E+00,0.05,58953,6469242.7,1861498.6,1,195,0,0,0.035,#N/A
1,329,93,193,42,56.7,71.761,1.57E-02,2.00E+00,0.05,59133,6469413.7,1861028.8,1,195,0,0,0.035,#N/A
1,329,94,193,43,52.4,71.695,1.57E-02,2.00E+00,0.05,59134,6469883.5,1861199.8,1,195,0,0,0.035,#N/A
1,329,93,193,44,482.2,70.039,1.57E-02,2.00E+00,0.05,59133,6469413.7,1861028.8,1,195,0,0,0.035,#N/A
1,330,93,193,45,595.3,65.893,1.57E-02,2.00E+00,0.05,59313,6469584.7,1860558.9,1,195,0,0,0.035,#N/A
1,331,93,193,46,559.4,60.863,1.57E-02,2.00E+00,0.05,59493,6469755.7,1860089.1,1,195,0,0,0.035,#N/A
1,332,93,193,47,651.2,58.316,1.57E-02,2.00E+00,0.05,59673,6469926.7,1859619.2,1,195,0,0,0.035,#N/A
1,333,93,193,48,596.9,51.422,1.57E-02,2.00E+00,0.05,59853,6470097.7,1859149.4,1,195,0,0,0.035,#N/A
1,333,92,193,49,272.5,46.641,1.57E-02,2.00E+00,0.05,59852,6469627.9,1858978.4,1,195,0,0,0.035,#N/A
1,334,92,193,50,538,44.502,1.57E-02,2.00E+00,0.05,60032,6469798.9,1858508.5,1,195,0,0,0.035,#N/A
1,335,92,193,51,552.7,40.561,1.57E-02,2.00E+00,0.05,60212,6469969.9,1858038.7,1,195,0,0,0.035,#N/A
1,336,92,193,52,540.3,35.817,1.57E-02,2.00E+00,0.05,60392,6470140.9,1857568.8,1,195,0,0,0.035,#N/A
1,337,92,193,53,644.6,32.355,1.57E-02,2.00E+00,0.05,60572,6470311.9,1857099,1,195,0,0,0.035,#N/A
1,338,92,193,54,28.5,30.55,1.57E-02,2.00E+00,0.05,60752,6470482.9,1856629.2,1,195,0,0,0.035,#N/A
1,338,93,193,55,663.6,28.996,1.57E-02,2.00E+00,0.05,60753,6470952.8,1856800.2,1,195,0,0,0.035,#N/A
1,339,93,193,56,90.4,26.366,1.57E-02,2.00E+00,0.05,60933,6471123.8,1856330.3,1,195,0,0,0.035,#N/A
1,339,94,193,57,624.7,24.889,1.57E-02,2.00E+00,0.05,60934,6471593.6,1856501.3,1,195,0,0,0.035,#N/A
1,340,94,193,58,209.5,21.961,1.57E-02,2.00E+00,0.05,61114,6471764.6,1856031.5,1,195,0,0,0.035,#N/A
1,340,95,193,59,470.1,21.583,1.57E-02,2.00E+00,0.05,61115,6472234.5,1856202.5,1,195,0,0,0.035,#N/A
1,341,95,193,60,506.9,17.676,1.57E-02,2.00E+00,0.05,61295,6472405.5,1855732.6,1,195,0,0,0.035,#N/A
1,341,96,193,61,152.7,14.642,1.57E-02,2.00E+00,0.05,61296,6472875.3,1855903.7,1,195,0,0,0.035,#N/A
1,342,96,193,62,488.9,12.457,1.57E-02,2.00E+00,0.05,61476,6473046.3,1855433.8,1,195,0,0,0.035,#N/A
1,342,97,193,63,667.5,10.643,1.57E-02,2.00E+00,0.05,61477,6473516.2,1855604.8,1,195,0,0,0.035,#N/A
1,343,97,193,64,121.2,9.284,1.57E-02,2.00E+00,0.05,61657,6473687.2,1855135,1,195,0,0,0.035,#N/A
1,343,98,193,65,11.8,8.67,1.57E-02,2.00E+00,0.05,61658,6474157,1855306,1,195,0,0,0.035,#N/A
1,342,99,194,1,189,16.788,1.31E-02,2.00E+00,0.05,61479,6474455.9,1855946.8,1,195,0,0,0.035,#N/A
1,343,99,194,2,289.9,12.577,1.31E-02,2.00E+00,0.05,61659,6474626.9,1855477,1,195,0,0,0.035,#N/A
1,343,98,194,3,516.2,8.365,1.31E-02,2.00E+00,0.05,61658,6474157,1855306,1,195,0,0,0.035,#N/A
1,343,98,195,1,3.5,8.222,1.11E-03,2.00E+00,0.05,61658,6474157,1855306,1,197,0,0,0.035,#N/A
1,343,97,195,2,448.7,7.773,1.11E-03,2.00E+00,0.05,61657,6473687.2,1855135,1,197,0,0,0.035,#N/A
1,344,97,195,3,520.9,7.324,1.11E-03,2.00E+00,0.05,61837,6473858.2,1854665.1,1,197,0,0,0.035,#N/A
1,345,97,195,4,760.9,6.876,1.11E-03,2.00E+00,0.05,62017,6474029.2,1854195.3,1,197,0,0,0.035,#N/A
1,345,98,195,5,402.8,6.427,1.11E-03,2.00E+00,0.05,62018,6474499.1,1854366.3,1,197,0,0,0.035,#N/A
1,346,98,195,6,512.4,5.978,1.11E-03,2.00E+00,0.05,62198,6474670.1,1853896.4,1,197,0,0,0.035,#N/A
1,347,98,195,7,62.1,5.53,1.11E-03,2.00E+00,0.05,62378,6474841.1,1853426.6,1,197,0,0,0.035,#N/A
1,347,99,195,8,450.3,5.081,1.11E-03,2.00E+00,0.05,62379,6475310.9,1853597.6,1,197,0,0,0.035,#N/A
1,348,99,195,9,532.3,4.633,1.11E-03,2.00E+00,0.05,62559,6475481.9,1853127.8,1,197,0,0,0.035,#N/A
1,349,99,195,10,342.3,4.184,1.11E-03,2.00E+00,0.05,62739,6475652.9,1852657.9,1,197,0,0,0.035,#N/A
1,349,100,195,11,335.4,3.735,1.11E-03,2.00E+00,0.05,62740,6476122.8,1852828.9,1,197,0,0,0.035,#N/A
1,350,100,195,12,338.9,3.171,1.11E-03,2.00E+00,0.05,62920,6476293.8,1852359.1,1,197,0,0,0.035,#N/A
1,351,99,196,1,189.5,2.911,1.10E-04,2.00E+00,0.05,63099,6475995,1851718.2,1,197,0,0,0.035,#N/A
1,351,100,196,2,125,2.886,1.10E-04,2.00E+00,0.05,63100,6476464.8,1851889.2,1,197,0,0,0.035,#N/A
1,350,100,196,3,443.2,2.862,1.10E-04,2.00E+00,0.05,62920,6476293.8,1852359.1,1,197,0,0,0.035,#N/A
1,350,100,197,1,103.1,2.838,2.50E-03,2.00E+00,0.05,62920,6476293.8,1852359.1,1,199,0,0,0.035,#N/A
1,350,101,197,2,211.3,2.163,2.50E-03,2.00E+00,0.05,62921,6476763.7,1852530.1,1,199,0,0,0.035,#N/A
1,351,101,197,3,522.8,1.489,2.50E-03,2.00E+00,0.05,63101,6476934.7,1852060.2,1,199,0,0,0.035,#N/A
1,351,102,197,4,213.4,0.814,2.50E-03,2.00E+00,0.05,63102,6477404.5,1852231.3,1,199,0,0,0.035,#N/A
1,352,102,197,5,161.6,0.14,2.50E-03,2.00E+00,0.05,63282,6477575.5,1851761.4,1,199,0,0,0.035,#N/A
1,346,101,198,1,253.4,2.683,1.01E-03,2.00E+00,0.05,62201,6476079.6,1854409.5,1,199,0,0,0.035,#N/A
1,347,101,198,2,521.7,2.281,1.01E-03,2.00E+00,0.05,62381,6476250.6,1853939.6,1,199,0,0,0.035,#N/A
1,348,101,198,3,521.7,1.878,1.01E-03,2.00E+00,0.05,62561,6476421.6,1853469.8,1,199,0,0,0.035,#N/A
1,349,101,198,4,430.3,1.476,1.01E-03,2.00E+00,0.05,62741,6476592.6,1852999.9,1,199,0,0,0.035,#N/A
1,349,102,198,5,92.1,1.074,1.01E-03,2.00E+00,0.05,62742,6477062.5,1853170.9,1,199,0,0,0.035,#N/A
1,350,102,198,6,523.5,0.672,1.01E-03,2.00E+00,0.05,62922,6477233.5,1852701.1,1,199,0,0,0.035,#N/A
1,351,102,198,7,521,0.269,1.01E-03,2.00E+00,0.05,63102,6477404.5,1852231.3,1,199,0,0,0.035,#N/A
1,352,102,198,8,128.7,-0.133,1.01E-03,2.00E+00,0.05,63282,6477575.5,1851761.4,1,199,0,0,0.035,#N/A
1,352,102,199,1,450,-0.535,1.54E-03,2.00E+00,0.05,63282,6477575.5,1851761.4,1,200,0,0,0.035,#N/A
1,353,102,199,2,3.7,-1.21,1.54E-03,2.00E+00,0.05,63462,6477746.5,1851291.6,1,200,0,0,0.035,#N/A
1,353,103,199,3,654.7,-1.884,1.54E-03,2.00E+00,0.05,63463,6478216.4,1851462.6,1,200,0,0,0.035,#N/A
1,354,103,199,4,501,-2.559,1.54E-03,2.00E+00,0.05,63643,6478387.4,1850992.7,1,200,0,0,0.035,#N/A
1,354,102,199,5,288.4,-3.233,1.54E-03,2.00E+00,0.05,63642,6477917.5,1850821.7,1,200,0,0,0.035,#N/A
1,355,102,199,6,515.8,-3.908,1.54E-03,2.00E+00,0.05,63822,6478088.5,1850351.9,1,200,0,0,0.035,#N/A
1,356,102,199,7,503.2,-4.583,1.54E-03,2.00E+00,0.05,64002,6478259.6,1849882,1,200,0,0,0.035,#N/A
1,357,102,199,8,608.7,-5.257,1.54E-03,2.00E+00,0.05,64182,6478430.6,1849412.2,1,200,0,0,0.035,#N/A
1,358,102,199,9,445.5,-5.932,1.54E-03,2.00E+00,0.05,64362,6478601.6,1848942.3,1,200,0,0,0.035,#N/A
1,358,101,199,10,82.2,-6.606,1.54E-03,2.00E+00,0.05,64361,6478131.7,1848771.3,1,200,0,0,0.035,#N/A
1,359,101,199,11,573.9,-7.281,1.54E-03,2.00E+00,0.05,64541,6478302.7,1848301.5,1,200,0,0,0.035,#N/A
1,359,100,199,12,541.2,-7.956,1.54E-03,2.00E+00,0.05,64540,6477832.9,1848130.5,1,200,0,0,0.035,#N/A
1,359,99,199,13,502.2,-8.63,1.54E-03,2.00E+00,0.05,64539,6477363,1847959.5,1,200,0,0,0.035,#N/A
1,360,99,199,14,123.6,-9.305,1.54E-03,2.00E+00,0.05,64719,6477534.1,1847489.6,1,200,0,0,0.035,#N/A
1,360,98,199,15,529.1,-9.979,1.54E-03,2.00E+00,0.05,64718,6477064.2,1847318.6,1,200,0,0,0.035,#N/A
1,360,97,199,16,545.9,-10.654,1.54E-03,2.00E+00,0.05,64717,6476594.4,1847147.6,1,200,0,0,0.035,#N/A
1,360,96,199,17,502,-11.329,1.54E-03,2.00E+00,0.05,64716,6476124.5,1846976.6,1,200,0,0,0.035,#N/A
1,360,95,199,18,537.9,-12.003,1.54E-03,2.00E+00,0.05,64715,6475654.7,1846805.6,1,200,0,0,0.035,#N/A
1,360,94,199,19,309.5,-12.678,1.54E-03,2.00E+00,0.05,64714,6475184.8,1846634.6,1,200,0,0,0.035,#N/A
1,361,94,199,20,512.6,-13.352,1.54E-03,2.00E+00,0.05,64894,6475355.8,1846164.7,1,200,0,0,0.035,#N/A
1,362,94,199,21,473.5,-14.027,1.54E-03,2.00E+00,0.05,65074,6475526.8,1845694.9,1,200,0,0,0.035,#N/A
1,362,94,200,1,152.2,-14.702,1.93E-04,2.00E+00,0.05,65074,6475526.8,1845694.9,1,205,0,0,0.035,#N/A
1,363,94,200,2,331.2,-14.776,1.93E-04,2.00E+00,0.05,65254,6475697.9,1845225,1,205,0,0,0.035,#N/A
1,363,93,200,3,545.6,-14.85,1.93E-04,2.00E+00,0.05,65253,6475228,1845054,1,205,0,0,0.035,#N/A
1,363,92,200,4,529.4,-14.925,1.93E-04,2.00E+00,0.05,65252,6474758.2,1844883,1,205,0,0,0.035,#N/A
