wellname,time,Simulated,Observed
NC-219d,2018-06-22,29.4487514496,34.9799995422
NC-219d,2018-07-01,29.0023097992,34.3367004395
NC-219d,2018-08-01,27.5868663788,31.7574100494
NC-219d,2018-08-21,26.7681407928,31.7900009155
NC-219d,2018-09-01,26.1940517426,31.3096504211
NC-219d,2018-10-01,26.027135849,30.5856208801
NC-219d,2018-10-25,26.7378959656,30.3299999237
NC-219d,2018-11-01,26.9546813965,30.3532104492
NC-219d,2018-12-01,28.0257587433,32.3502082825
NC-219d,2018-12-21,28.6248035431,32.6100006104
NC-219d,2019-01-01,28.9845066071,35.7401809692
NC-219d,2019-02-01,31.2285919189,39.9069519043
NC-219d,2019-03-01,33.5366668701,42.5866394043
NC-219d,2019-03-19,33.3960151672,41.4099998474
NC-219d,2019-03-29,33.4179344177,41.9119987488
NC-219d,2019-04-01,33.4245109558,40.3994216919
NC-219d,2019-05-01,32.3487319946,38.8778190613
NC-219d,2019-05-14,32.4110603333,38.5499992371
NC-219d,2019-06-01,32.4481315613,37.7378311157
NC-219d,2019-07-01,30.044511795,36.3846282959
NC-219d,2019-08-01,28.6203613281,35.0467414856
NC-219d,2019-08-15,28.1277980804,35.1199989319
NC-219d,2019-09-01,27.5788936615,33.588218689
NC-220s,2014-10-23,68.192276001,75.2710037231
NC-220s,2014-12-01,68.7470321655,82.4539794922
NC-220s,2015-01-01,74.8728713989,83.4309387207
NC-220s,2015-02-01,75.0967025757,84.6605529785
NC-220s,2015-03-01,76.8981323242,84.2681274414
NC-220s,2015-03-31,76.2770385742,83.4309997559
NC-220s,2015-04-01,76.2690429688,82.9264984131
NC-220s,2015-04-15,76.4688873291,82.8509979248
NC-220s,2015-05-01,76.6168441772,81.9502487183
NC-220s,2015-06-01,75.7080764771,80.4850692749
NC-220s,2015-06-04,75.5452804565,81.28099823
NC-220s,2015-07-01,74.3238830566,78.780380249
NC-220s,2015-07-24,72.1130371094,78.3809967041
NC-220s,2015-08-01,71.4501724243,77.4711990356
NC-220s,2015-09-01,69.3043289185,76.3189697266
NC-220s,2015-09-16,68.9712905884,76.1510009766
NC-220s,2015-10-01,68.5200119019,75.7281265259
NC-220s,2015-10-07,68.4841308594,75.8509979248
NC-220s,2015-11-01,68.2413635254,75.8104629517
NC-220s,2015-11-11,68.3439941406,75.7210006714
NC-220s,2015-12-01,70.9263839722,76.2294082642
NC-220s,2016-01-01,73.2510375977,77.2363586426
NC-220s,2016-01-13,74.2673416138,77.861000061
NC-220s,2016-03-01,75.4805603027,87.5210571289
NC-220s,2016-03-23,77.4948120117,87.9810028076
NC-220s,2016-04-01,78.0643692017,85.8923873901
NC-220s,2016-05-01,77.3739929199,83.7659378052
NC-220s,2016-05-11,77.1256103516,84.2210006714
NC-220s,2016-06-01,76.7859115601,81.1772689819
NC-220s,2016-06-09,76.3478393555,81.6510009766
NC-220s,2016-07-01,75.4199523926,79.2896575928
NC-220s,2016-07-19,74.4915618896,79.0810012817
NC-220s,2016-08-01,73.9573745728,77.6887207031
NC-220s,2016-09-01,71.3411331177,76.4950027466
NC-220s,2016-09-23,70.6264419556,76.0609970093
NC-220s,2016-10-01,70.3263931274,76.1875534058
NC-220s,2016-11-01,73.1919403076,77.5963897705
NC-220s,2016-11-16,73.7420654297,77.1210021973
NC-220s,2016-12-01,74.4158325195,79.8227233887
NC-220s,2017-01-01,76.0382843018,88.2482681274
NC-220s,2017-01-27,79.0363922119,89.1309967041
NC-220s,2017-02-01,79.4307174683,89.7092285156
NC-220s,2017-03-01,81.3796386719,87.6073989868
NC-220s,2017-04-01,80.1462783813,87.367767334
NC-220s,2017-04-11,80.1092376709,87.8509979248
NC-220s,2017-05-01,80.1508483887,85.0111999512
NC-220s,2017-06-01,79.2219238281,82.6105270386
NC-220s,2017-07-01,78.3757858276,80.2947463989
NC-220s,2017-07-25,77.2369613647,79.5410003662
NC-220s,2017-08-01,76.982208252,78.9821014404
NC-220s,2017-09-01,75.6812744141,77.9434127808
NC-220s,2017-09-26,75.4469833374,77.8209991455
NC-220s,2017-10-01,75.3707733154,77.5921173096
NC-220s,2017-10-31,75.5984954834,77.1900024414
NC-220s,2017-11-01,75.5996551514,77.6039581299
NC-220s,2017-11-17,75.8729171753,77.7310028076
NC-220s,2017-12-01,76.0641174316,78.2780075073
NC-220s,2018-01-01,76.1669540405,78.9503173828
NC-220s,2018-01-26,76.7045822144,79.1409988403
NC-220s,2018-02-01,76.7913131714,79.0925064087
NC-220s,2018-03-01,76.5606384277,80.455291748
NC-220s,2018-04-01,77.5720062256,83.6134719849
NC-220s,2018-04-04,77.5820007324,82.4209976196
NC-220s,2018-04-22,77.6785430908,80.2310028076
NC-220s,2018-05-01,77.7633590698,83.1328277588
NC-220s,2018-06-01,76.809928894,81.4066619873
NC-220s,2018-06-22,75.7744445801,80.2310028076
NC-220s,2018-07-01,75.4422988892,79.8167114258
NC-220s,2018-08-01,73.8856506348,78.2368011475
NC-220s,2018-08-21,72.1354293823,77.2610015869
NC-220s,2018-09-01,71.2658004761,76.8191986084
NC-220s,2018-10-01,70.1781997681,76.8699569702
NC-220s,2018-10-02,70.1896362305,76.4145965576
NC-220s,2018-10-25,70.6487579346,77.0009994507
NC-220s,2018-11-01,70.8903198242,76.9281387329
NC-220s,2018-12-01,73.1983947754,78.7920837402
NC-220s,2018-12-21,74.1562576294,79.111000061
NC-220s,2019-01-01,74.5159912109,83.7650604248
NC-220s,2019-02-01,76.8329696655,88.3115615845
NC-220s,2019-03-01,79.7569274902,88.2737579346
NC-220s,2019-03-19,79.6120376587,87.341003418
NC-220s,2019-03-29,79.7786178589,88.4700012207
NC-220s,2019-04-01,79.8285903931,86.5854415894
NC-220s,2019-05-01,79.2478866577,85.0360183716
NC-220s,2019-05-14,79.3709945679,84.4110031128
NC-220s,2019-06-01,79.5235900879,83.9859619141
NC-220s,2019-07-01,78.3466033936,82.1224822998
NC-220s,2019-08-01,77.032585144,80.356262207
NC-220s,2019-08-15,76.3632888794,80.3509979248
NC-220s,2019-09-01,75.6897583008,78.7349472046
NC-221d,2014-10-23,68.091255188,75.3249969482
NC-221d,2015-03-01,76.4122085571,83.8939208984
NC-221d,2015-03-31,75.8628005981,83.9250030518
NC-221d,2015-04-01,75.8559494019,83.2672729492
NC-221d,2015-04-15,76.2013778687,83.1949996948
NC-221d,2015-05-01,76.390083313,82.338432312
NC-221d,2015-06-01,75.0443649292,80.6933364868
NC-221d,2015-06-04,74.7936248779,81.5449981689
NC-221d,2015-07-01,73.0941085815,78.8036575317
NC-221d,2015-07-24,71.0175018311,78.2050018311
NC-221d,2015-08-01,70.4020767212,77.4362792969
NC-221d,2015-09-01,68.3687438965,76.2063903809
NC-221d,2015-09-16,68.4797592163,76.0049972534
NC-221d,2015-10-01,68.0932617188,75.7077026367
NC-221d,2015-10-07,68.1456069946,75.7249984741
NC-221d,2015-11-01,68.0733032227,76.0249862671
NC-221d,2015-11-11,68.3004455566,75.7350006104
NC-221d,2015-12-01,70.2100296021,76.5096588135
NC-221d,2016-01-01,72.3415908813,79.685218811
NC-221d,2016-01-13,73.2604446411,78.0250015259
NC-221d,2016-02-01,74.4286117554,83.2119216919
NC-221d,2016-03-01,74.8233032227,87.3524093628
NC-221d,2016-03-23,76.7880859375,88.2649993896
NC-221d,2016-04-01,77.4410705566,86.6232681274
NC-221d,2016-05-01,77.2177734375,84.3025436401
NC-221d,2016-05-11,76.8532104492,84.7649993896
NC-221d,2016-06-01,76.4125289917,82.2400512695
NC-221d,2016-06-09,75.7351226807,81.7450027466
NC-221d,2016-07-01,74.4767227173,78.8906097412
NC-221d,2016-07-19,73.1873550415,78.9749984741
NC-221d,2016-08-01,72.5437088013,77.9343566895
NC-221d,2016-09-01,70.3829727173,76.6208724976
NC-221d,2016-09-23,70.0933990479,75.7149963379
NC-221d,2016-10-01,69.8213882446,76.5158233643
NC-221d,2016-11-01,72.3873062134,77.7575836182
NC-221d,2016-11-16,72.9176177979,77.3249969482
NC-221d,2016-12-01,73.6872634888,80.2428131104
NC-221d,2017-01-01,75.3468093872,88.7098693848
NC-221d,2017-01-27,78.1924819946,89.4449996948
NC-221d,2017-02-01,78.6285629272,90.4343414307
NC-221d,2017-03-01,80.8838882446,88.4553604126
NC-221d,2017-04-01,80.3748474121,88.2429580688
NC-221d,2017-04-11,80.3984451294,88.3349990845
NC-221d,2017-05-01,80.516784668,86.0899887085
NC-221d,2017-06-01,79.4687728882,83.3044586182
NC-221d,2017-07-01,78.3426818848,80.544593811
NC-221d,2017-07-25,76.7165527344,79.2850036621
NC-221d,2017-08-01,76.405456543,78.8456878662
NC-221d,2017-09-01,74.7725601196,77.7854919434
NC-221d,2017-09-26,74.7234649658,77.6949996948
NC-221d,2017-10-01,74.6338653564,77.5146865845
NC-221d,2017-10-25,75.1178436279,76.9479980469
NC-221d,2017-11-01,75.1272125244,77.564743042
NC-221d,2017-11-17,75.5378799438,77.6849975586
NC-221d,2017-12-01,75.7755813599,78.3914031982
NC-221d,2018-01-01,75.8851013184,79.1275787354
NC-221d,2018-01-26,76.447052002,80.7949981689
NC-221d,2018-02-01,76.5412368774,79.3328094482
NC-221d,2018-03-01,76.2497940063,80.738571167
NC-221d,2018-04-01,77.303314209,83.7280731201
NC-221d,2018-04-02,77.313041687,83.2470016479
NC-221d,2018-04-04,77.3325042725,83.0449981689
NC-221d,2018-04-22,77.5268936157,80.2649993896
NC-221d,2018-05-01,77.6433486938,82.9365005493
NC-221d,2018-06-01,76.4094467163,80.6883468628
NC-221d,2018-06-22,74.902305603,80.2649993896
NC-221d,2018-07-01,74.496963501,78.8040771484
NC-221d,2018-08-01,72.4207000732,77.3444824219
NC-221d,2018-08-21,71.0687484741,76.8649978638
NC-221d,2018-09-01,70.2621688843,76.6333694458
NC-221d,2018-10-01,69.6393508911,76.8510665894
NC-221d,2018-10-02,69.6801376343,76.1290283203
NC-221d,2018-10-25,70.5335769653,76.8249969482
NC-221d,2018-11-01,70.7494049072,76.9637832642
NC-221d,2018-12-01,72.4032440186,78.982963562
NC-221d,2018-12-21,73.4578552246,79.0550003052
NC-221d,2019-01-01,73.8563842773,84.4522781372
NC-221d,2019-02-01,76.2662582397,88.9646072388
NC-221d,2019-03-01,79.2529754639,88.8339309692
NC-221d,2019-03-19,79.5471420288,87.8550033569
NC-221d,2019-03-29,79.8139419556,88.8229980469
NC-221d,2019-04-01,79.8939819336,87.3389434814
NC-221d,2019-05-01,79.5114440918,85.7623214722
NC-221d,2019-05-14,79.6911773682,85.0049972534
NC-221d,2019-06-01,79.8897628784,85.6570663452
NC-221d,2019-07-01,78.2443389893,82.3144378662
NC-221d,2019-08-01,76.4742889404,80.4764709473
NC-221d,2019-08-15,75.5982894897,80.4749984741
NC-221d,2019-09-01,74.775718689,78.8095703125
NC-222s,2014-10-20,191.205841064,187.61000061
NC-222s,2014-12-01,191.944213867,194.903366089
NC-222s,2014-12-10,193.027954102,192.229995728
NC-222s,2015-01-01,194.759384155,192.378875732
NC-222s,2015-02-01,193.493850708,193.053039551
NC-222s,2015-03-01,194.894241333,192.221878052
NC-222s,2015-03-04,194.756408691,192.369995117
NC-222s,2015-03-31,193.865722656,192.009994507
NC-222s,2015-04-01,193.843902588,191.963287354
NC-222s,2015-04-15,193.805770874,191.990005493
NC-222s,2015-05-01,193.774856567,191.769363403
NC-222s,2015-06-01,193.207595825,191.617385864
NC-222s,2015-06-04,193.13911438,191.770004272
NC-222s,2015-07-01,192.576644897,190.545394897
NC-222s,2015-07-24,192.1537323,189.740005493
NC-222s,2015-08-01,192.015090942,187.965759277
NC-222s,2015-09-01,189.943328857,186.762786865
NC-222s,2015-09-16,189.348175049,186.550003052
NC-222s,2015-10-01,188.787612915,186.035690308
NC-222s,2015-10-07,188.587677002,185.449996948
NC-222s,2015-11-01,187.765472412,187.708236694
NC-222s,2015-11-15,187.914672852,187.869995117
NC-222s,2015-12-01,188.356521606,191.502120972
NC-222s,2016-01-01,191.963562012,193.71963501
NC-222s,2016-01-08,192.64100647,193.259994507
NC-222s,2016-02-01,194.306884766,192.695114136
NC-222s,2016-03-01,193.760726929,194.839416504
NC-222s,2016-03-23,195.781524658,194.229995728
NC-222s,2016-04-01,196.270751953,192.554992676
NC-222s,2016-05-01,195.085830688,191.878845215
NC-222s,2016-05-11,194.790939331,190.020004272
NC-222s,2016-06-01,194.309692383,191.54045105
NC-222s,2016-07-01,193.457763672,191.003265381
NC-222s,2016-07-19,193.082397461,191.020004272
NC-222s,2016-08-01,192.83442688,188.557327271
NC-222s,2016-09-01,192.283172607,186.979644775
NC-222s,2016-09-23,192.047851562,186.660003662
NC-222s,2016-10-01,191.961471558,189.143234253
NC-222s,2016-11-01,192.874542236,192.386505127
NC-222s,2016-11-16,193.297393799,191.729995728
NC-222s,2016-12-01,193.587493896,193.352218628
NC-222s,2017-01-01,195.055343628,196.816314697
NC-222s,2017-01-27,197.688247681,194.919998169
NC-222s,2017-02-01,198.006317139,196.973464966
NC-222s,2017-03-01,199.095718384,193.77406311
NC-222s,2017-04-01,197.755172729,193.606750488
NC-222s,2017-04-11,197.676620483,193.729995728
NC-222s,2017-04-12,197.668762207,193.619995117
NC-222s,2017-05-01,197.674972534,192.311416626
NC-222s,2017-06-01,196.512023926,191.797454834
NC-222s,2017-07-01,195.722885132,191.489105225
NC-222s,2017-07-25,195.067840576,191.460006714
NC-222s,2017-08-01,194.890853882,191.282806396
NC-222s,2017-09-01,194.180160522,189.161575317
NC-222s,2017-09-26,193.775878906,187.880004883
NC-222s,2017-10-01,193.695678711,187.215591431
NC-222s,2017-10-15,193.63420105,187.046005249
NC-222s,2017-11-01,193.519927979,191.12902832
NC-222s,2017-11-17,193.810073853,191.949996948
NC-222s,2017-12-01,193.927612305,191.809005737
NC-222s,2018-01-01,193.462097168,192.328613281
NC-222s,2018-01-26,194.215209961,192.649993896
NC-222s,2018-02-01,194.356262207,192.027175903
NC-222s,2018-03-01,194.008209229,193.104904175
NC-222s,2018-03-24,195.130004883,194.128005981
NC-222s,2018-04-01,195.397369385,192.859573364
NC-222s,2018-04-04,195.413894653,192.550003052
NC-222s,2018-04-22,195.562957764,191.649993896
NC-222s,2018-05-01,195.687408447,192.050765991
NC-222s,2018-06-01,194.931625366,191.704574585
NC-222s,2018-06-22,194.409591675,191.649993896
NC-222s,2018-07-01,194.210205078,191.443466187
NC-222s,2018-08-01,193.486129761,189.751220703
NC-222s,2018-08-21,193.098937988,189.080001831
NC-222s,2018-09-01,192.895080566,187.671188354
NC-222s,2018-10-01,192.545669556,188.163223267
NC-222s,2018-10-25,192.581695557,187.13999939
NC-222s,2018-11-01,192.57951355,188.0884552
NC-222s,2018-12-01,193.122680664,192.127960205
NC-222s,2018-12-21,193.268768311,192.100006104
NC-222s,2019-01-01,193.324371338,193.903335571
NC-222s,2019-02-01,194.994430542,196.050491333
NC-222s,2019-03-01,197.117919922,195.155258179
NC-222s,2019-03-19,196.782577515,193.880004883
NC-222s,2019-03-28,196.855819702,196.919998169
NC-222s,2019-04-01,196.888381958,193.807342529
NC-222s,2019-05-01,196.437011719,193.025695801
NC-222s,2019-05-14,196.520553589,192.679992676
NC-222s,2019-06-01,196.672409058,192.508453369
NC-222s,2019-07-01,195.754608154,192.235870361
NC-222s,2019-08-01,195.049331665,191.733047485
NC-222s,2019-08-15,194.707931519,191.830001831
NC-222s,2019-09-01,194.317855835,189.386535645
NC-223d,2014-10-20,190.429229736,171.649993896
NC-223d,2014-12-01,191.151596069,187.143295288
NC-223d,2014-12-10,192.161529541,182.070007324
NC-223d,2015-01-01,194.026504517,188.907424927
NC-223d,2015-02-01,193.367996216,188.012237549
NC-223d,2015-03-01,194.661590576,189.616622925
NC-223d,2015-03-04,194.563873291,189.720001221
NC-223d,2015-03-31,193.857131958,183.289993286
NC-223d,2015-04-01,193.836471558,183.671585083
NC-223d,2015-04-15,193.75567627,180.0
NC-223d,2015-05-01,193.690582275,182.547042847
NC-223d,2015-06-01,192.993392944,181.116104126
NC-223d,2015-06-04,192.887268066,182.279998779
NC-223d,2015-07-01,192.077972412,179.025100708
NC-223d,2015-07-24,191.497421265,173.830001831
NC-223d,2015-08-01,191.313415527,174.003250122
NC-223d,2015-09-01,189.44229126,168.319274902
NC-223d,2015-09-16,188.901885986,168.080001831
NC-223d,2015-10-01,188.354675293,169.886749268
NC-223d,2015-10-07,188.201889038,170.350006104
NC-223d,2015-11-01,187.479721069,174.333114624
NC-223d,2015-11-11,187.626876831,175.61000061
NC-223d,2015-12-01,188.174575806,181.767684937
NC-223d,2016-01-01,191.143386841,187.936950684
NC-223d,2016-01-08,191.780609131,186.490005493
NC-223d,2016-02-01,193.600570679,189.394439697
NC-223d,2016-03-23,195.620117188,191.449996948
NC-223d,2016-05-01,195.573074341,182.634262085
NC-223d,2016-05-11,195.120864868,185.600006104
NC-223d,2016-06-01,194.47567749,174.67666626
NC-223d,2016-07-01,193.225509644,170.404632568
NC-223d,2016-07-19,192.743591309,174.179992676
NC-223d,2016-08-01,192.412887573,164.555282593
NC-223d,2016-09-01,191.647537231,163.467056274
NC-223d,2016-09-23,191.364532471,161.330001831
NC-223d,2016-10-01,191.243927002,168.317657471
NC-223d,2016-11-01,192.272399902,180.599212646
NC-223d,2016-11-16,192.828536987,172.479995728
NC-223d,2016-12-01,193.222671509,186.450775146
NC-223d,2017-01-01,194.938110352,190.479675293
NC-223d,2017-01-27,197.591079712,192.309997559
NC-223d,2017-02-01,197.992752075,192.709533691
NC-223d,2017-04-01,199.049301147,194.128250122
NC-223d,2017-04-11,199.057067871,191.779998779
NC-223d,2017-04-12,199.057846069,191.779998779
NC-223d,2017-07-01,196.50642395,166.327270508
NC-223d,2017-07-25,195.533538818,167.61000061
NC-223d,2017-08-01,195.286254883,167.614776611
NC-223d,2017-09-01,194.318008423,169.648605347
NC-223d,2017-09-26,193.800216675,167.850006104
NC-223d,2017-10-01,193.688919067,168.308105469
NC-223d,2017-10-29,193.548568726,165.819000244
NC-223d,2017-11-01,193.516876221,172.948364258
NC-223d,2017-11-17,193.748779297,168.287994385
NC-223d,2017-12-01,193.822006226,179.155670166
NC-223d,2018-01-01,193.416992188,183.264144897
NC-223d,2018-01-26,194.296386719,185.039993286
NC-223d,2018-02-01,194.470703125,184.937973022
NC-223d,2018-03-01,194.175415039,187.507781982
NC-223d,2018-03-22,195.255157471,189.886001587
NC-223d,2018-04-01,195.672271729,188.921447754
NC-223d,2018-04-04,195.739089966,188.279998779
NC-223d,2018-04-22,196.150894165,181.720001221
NC-223d,2018-06-01,195.465606689,180.178436279
NC-223d,2018-06-22,194.680358887,181.720001221
NC-223d,2018-06-27,194.53187561,180.570007324
NC-223d,2018-07-01,194.413085938,177.399673462
NC-223d,2018-08-01,193.376251221,177.25012207
NC-223d,2018-08-21,192.851089478,174.880004883
NC-223d,2018-09-01,192.57170105,171.137313843
NC-223d,2018-10-01,192.131820679,171.349487305
NC-223d,2018-10-25,192.179916382,170.690002441
NC-223d,2018-11-01,192.161956787,171.587173462
NC-223d,2018-12-01,192.655410767,181.460250854
NC-223d,2018-12-21,192.975906372,183.080001831
NC-223d,2019-01-01,193.058334351,187.735931396
NC-223d,2019-02-01,194.840026855,190.806518555
NC-223d,2019-03-01,197.139984131,192.167373657
NC-223d,2019-03-07,197.188812256,193.61000061
NC-223d,2019-03-19,197.320480347,192.520004272
NC-223d,2019-04-01,197.603210449,190.413757324
NC-223d,2019-05-01,197.504745483,177.483627319
NC-223d,2019-05-14,197.640655518,183.619995117
NC-223d,2019-06-01,197.890991211,176.682434082
NC-223d,2019-08-01,195.596847534,170.674499512
NC-223d,2019-08-15,195.080932617,170.839996338
NC-223d,2019-09-01,194.536468506,172.226837158
NC-224,2014-10-16,244.06137085,241.699996948
NC-224,2015-10-14,243.289764404,229.0
NC-224,2016-04-06,253.911605835,254.0
NC-224,2016-10-11,244.329040527,238.350006104
NC-224,2017-04-10,257.427581787,255.5
NC-224,2017-10-23,245.38961792,239.820007324
NC-224,2018-04-18,251.415100098,253.940002441
NC-224,2019-04-17,256.553466797,255.990005493
NC-225,2014-10-16,243.022598267,274.149993896
NC-225,2016-04-06,254.972747803,293.420013428
NC-225,2016-10-11,243.540679932,271.920013428
NC-225,2017-04-10,259.822875977,295.380004883
NC-225,2017-10-23,244.923202515,274.609985352
NC-225,2018-04-18,251.884597778,295.399993896
NC-225,2018-11-16,244.210372925,273.660003662
NC-225,2019-04-17,258.967773438,295.040008545
NC-226,2015-03-24,-21.7480144501,29.8999996185
NC-226,2015-10-22,-36.8479995728,17.5799999237
NC-226,2016-04-15,-19.1799449921,32.7299995422
NC-226,2016-10-17,-31.8719711304,18.9500007629
NC-226,2017-04-20,-12.29134655,37.7000007629
NC-226,2017-12-19,-21.5970458984,28.9500007629
NC-226,2018-04-24,-14.9160032272,34.9000015259
NC-226,2018-11-01,-30.793390274,20.7000007629
NC-226,2019-04-23,-19.0497112274,35.8699989319
NC-227,2015-06-11,68.5144805908,80.5999984741
NC-227,2015-10-15,61.1685905457,57.9000015259
NC-227,2016-04-20,73.9908752441,94.1100006104
NC-227,2016-10-12,63.5243301392,58.1899986267
NC-227,2017-04-17,84.6746902466,103.519996643
NC-227,2017-10-25,70.9539337158,85.1500015259
NC-227,2018-04-09,77.3719406128,88.2399978638
NC-227,2018-11-19,67.213760376,45.4900016785
NC-227,2019-04-24,82.9337463379,86.6999969482
NC-228,2015-06-23,-3.94371032715,-62.2999992371
NC-228,2015-10-20,-2.10776925087,-83.4499969482
NC-228,2016-04-15,9.46377658844,-32.6399993896
NC-228,2016-10-12,-0.870148897171,-100.599998474
NC-228,2017-04-20,15.5092096329,-26.6499996185
NC-228,2017-10-25,5.20549583435,-94.9000015259
NC-228,2018-04-13,11.7477664948,-43.5
NC-228,2018-11-16,2.80549478531,-100.459999084
NC-228,2019-05-22,13.4874267578,-46.8600006104
NC-229,2016-07-08,-33.2798728943,-57.4500007629
NC-229,2016-11-17,-6.70074701309,-49.2299995422
NC-229,2017-04-28,2.45486760139,-23.2000007629
NC-229,2017-11-08,-9.17092609406,-62.2000007629
NC-229,2018-04-13,-0.529599428177,-38.3800010681
NC-229,2018-11-19,-7.97317552567,-65.1600036621
NC-229,2019-04-25,-7.4581360817,-36.9799995422
NC-230,2018-05-01,418.082122803,425.790008545
NC-230,2018-10-17,410.542663574,420.980010986
NC-230,2019-04-12,418.515625,428.739990234
NC-43,2001-09-05,-35.8766517639,8.19999980927
NC-43,2001-10-05,-21.6236934662,10.6000003815
NC-43,2001-11-06,-13.627120018,15.1999998093
NC-43,2001-12-05,-6.10963106155,19.2999992371
NC-43,2002-01-04,-3.99172234535,21.8999996185
NC-43,2002-02-05,-2.69925403595,24.2999992371
NC-43,2002-03-05,-2.36567211151,23.8999996185
NC-43,2002-04-04,-3.1964507103,26.2000007629
NC-43,2002-05-06,-10.7239370346,20.2999992371
NC-43,2002-06-05,-16.3917484283,17.2000007629
NC-43,2002-07-03,-37.2410316467,11.6999998093
NC-43,2002-08-06,-40.8747215271,6.59999990463
NC-43,2002-09-06,-37.0524330139,5.80000019073
NC-43,2002-10-07,-25.9653072357,4.40000009537
NC-43,2003-04-07,-2.73248958588,22.8999996185
NC-43,2003-10-06,-26.9369564056,5.19999980927
NC-43,2004-04-12,-13.7687368393,16.7000007629
NC-43,2004-10-12,-23.0754032135,0.20000000298
NC-43,2005-04-12,-7.4891667366,16.5
NC-43,2005-10-04,-29.3329238892,1.20000004768
NC-43,2006-05-01,-3.33505725861,20.1000003815
NC-43,2006-10-17,-25.4261455536,0.899999976158
NC-43,2007-04-10,-14.2877388,5.30000019073
NC-43,2007-10-09,-28.310136795,-6.5
NC-43,2008-04-21,-22.6667308807,-0.10000000149
NC-43,2008-10-06,-38.1594390869,-11.3000001907
NC-43,2009-04-06,-16.244562149,-0.899999976158
NC-43,2009-10-14,-31.5537090302,-12.0
NC-43,2010-04-13,-13.9466075897,2.29999995232
NC-43,2010-10-20,-27.2594013214,-14.3000001907
NC-43,2011-04-19,-21.54945755,1.20000004768
NC-43,2011-10-11,-30.5867118835,-5.5
NC-43,2012-04-19,-12.8340272903,3.75999999046
NC-43,2012-10-18,-32.1417999268,-19.2999992371
NC-43,2013-04-16,-22.5013580322,-3.54999995232
NC-43,2013-10-16,-37.7820549011,-22.5200004578
NC-43,2014-03-17,-21.7560157776,-7.5
NC-43,2014-10-13,-40.7788887024,-8.39999961853
NC-43,2015-03-23,-34.8617134094,2.71000003815
NC-43,2015-10-14,-46.7625427246,-12.1000003815
NC-43,2016-04-21,-33.6688995361,-1.60000002384
NC-43,2016-10-13,-43.8598937988,-18.4799995422
NC-43,2017-04-13,-29.4909763336,4.0
NC-43,2017-11-08,-40.8378372192,-11.2100000381
NC-43,2018-04-12,-30.8174037933,-0.370000004768
NC-43,2018-11-19,-38.833114624,-18.6399993896
NC-43,2019-04-23,-36.9014778137,-6.11999988556
NC-51,2000-04-18,54.0658226013,-9.30000019073
NC-51,2000-10-12,31.1119480133,-13.3999996185
NC-51,2001-04-17,46.1633110046,-6.30000019073
NC-51,2001-10-05,15.6779880524,-20.2000007629
NC-51,2001-11-06,26.6271400452,-19.6000003815
NC-51,2001-12-05,41.3664245605,-19.1000003815
NC-51,2002-01-04,47.4868431091,-13.3999996185
NC-51,2002-02-05,50.5309448242,-10.8999996185
NC-51,2002-03-05,52.1320266724,-10.5
NC-51,2002-04-04,50.7073516846,-8.80000019073
NC-51,2002-05-06,39.7342224121,-11.6000003815
NC-51,2002-06-05,34.6841506958,-13.3000001907
NC-51,2002-07-03,15.1172065735,-16.8999996185
NC-51,2002-08-06,8.62963104248,-20.1000003815
NC-51,2002-09-06,7.47424554825,-22.1000003815
NC-51,2002-10-09,13.2281599045,-23.5
NC-51,2003-04-08,52.0949172974,-11.1999998093
NC-51,2003-10-08,18.0887451172,-22.8999996185
NC-51,2004-04-13,39.4925994873,-13.3999996185
NC-51,2004-10-13,24.8484516144,-25.1000003815
NC-51,2005-04-13,49.6352157593,-12.1000003815
NC-51,2005-10-05,17.173078537,-23.5
NC-51,2006-05-04,50.4930992126,-11.1000003815
NC-51,2006-10-18,25.5577983856,-22.5
NC-51,2007-04-13,42.6688957214,-18.1000003815
NC-51,2007-10-11,19.757019043,-25.3999996185
NC-51,2008-04-23,31.0725078583,-25.1000003815
NC-51,2009-04-13,38.4563789368,-24.7999992371
NC-51,2010-04-15,45.1803245544,-24.2999992371
NC-51,2011-04-21,36.7365150452,-24.2000007629
NC-56,1984-04-09,35.5136985779,27.6000003815
NC-56,1984-10-10,16.8877544403,16.6000003815
NC-56,1985-06-10,8.18107509613,12.6000003815
NC-56,1985-10-16,16.0817222595,9.60000038147
NC-56,1986-03-19,28.3884811401,25.6000003815
NC-56,1986-10-30,12.9877986908,13.8000001907
NC-56,1987-07-10,-2.66902637482,5.80000019073
NC-56,1987-11-04,12.349190712,4.90000009537
NC-56,1988-04-22,17.645116806,11.5
NC-56,1988-10-24,1.50364649296,6.59999990463
NC-56,1989-05-24,4.1426949501,4.69999980927
NC-56,1989-10-04,7.38187599182,3.5
NC-56,1990-04-03,11.0361967087,11.3000001907
NC-56,1990-10-25,-1.97242176533,-3.09999990463
NC-56,1991-02-25,13.5264139175,-0.600000023842
NC-56,1991-04-17,7.31917619705,4.30000019073
NC-56,1991-10-18,1.70322072506,0.600000023842
NC-56,1992-04-06,10.5374727249,3.59999990463
NC-56,1992-11-04,1.24739480019,0.899999976158
NC-56,1993-04-26,5.37142419815,11.1000003815
NC-56,1993-11-04,-5.29615068436,5.59999990463
NC-56,1994-04-07,-2.39082598686,5.30000019073
NC-56,1994-10-20,-10.1806840897,3.59999990463
NC-56,1995-05-05,2.98986887932,16.6000003815
