LSCE_ID,WellIndex,LogIndex,X,Y,Elevation,TopInt,BotInt,Coarse,ZoneLayer1,ZoneLayer2,ZoneLayer3,ZoneLayer4,ZoneLayer5,ZoneLayer6,ZoneLayer7,ZoneLayer8,ZoneLayer9,ZoneLayer10
LSCE_10090,88,5,6470564.791,1896183.592,76.2226028,93,107,0,1,1,1,1,1,1,1,1,1,1
LSCE_10090,88,6,6470564.791,1896183.592,76.2226028,107,124,1,1,1,1,1,1,1,1,1,1,1
LSCE_10090,88,7,6470564.791,1896183.592,76.2226028,124,137,0,1,1,1,1,1,1,1,1,1,1
LSCE_10090,88,8,6470564.791,1896183.592,76.2226028,137,144,1,1,1,1,1,1,1,1,1,1,1
LSCE_10090,88,9,6470564.791,1896183.592,76.2226028,144,147,0,1,1,1,1,1,1,1,1,1,1
LSCE_10090,88,10,6470564.791,1896183.592,76.2226028,147,153,1,1,1,1,1,1,1,1,1,1,1
LSCE_10090,88,11,6470564.791,1896183.592,76.2226028,153,162,0,1,1,1,1,1,1,1,1,1,1
LSCE_10090,88,12,6470564.791,1896183.592,76.2226028,162,171,1,1,1,1,1,1,1,1,1,1,1
LSCE_10090,88,13,6470564.791,1896183.592,76.2226028,171,176,0,1,1,1,1,1,1,1,1,1,1
LSCE_10090,88,14,6470564.791,1896183.592,76.2226028,176,180,1,1,1,1,1,1,1,1,1,1,1
LSCE_10090,88,15,6470564.791,1896183.592,76.2226028,180,185,0,1,1,1,1,1,1,1,1,1,1
LSCE_10090,88,16,6470564.791,1896183.592,76.2226028,185,190,1,1,1,1,1,1,1,1,1,1,1
LSCE_10090,88,17,6470564.791,1896183.592,76.2226028,190,207,0,1,1,1,1,1,1,1,1,1,1
LSCE_10090,88,18,6470564.791,1896183.592,76.2226028,207,235,1,1,1,1,1,1,1,1,1,1,1
LSCE_10090,88,19,6470564.791,1896183.592,76.2226028,235,297,0,1,1,1,1,1,1,1,1,1,1
LSCE_10091,89,1,6470037.635,1895074.317,75.9845657,0,5,0,1,1,1,1,1,1,1,1,1,1
LSCE_10091,89,2,6470037.635,1895074.317,75.9845657,5,22,1,1,1,1,1,1,1,1,1,1,1
LSCE_10091,89,3,6470037.635,1895074.317,75.9845657,22,32,0,1,1,1,1,1,1,1,1,1,1
LSCE_10091,89,4,6470037.635,1895074.317,75.9845657,32,36,1,1,1,1,1,1,1,1,1,1,1
LSCE_10091,89,5,6470037.635,1895074.317,75.9845657,36,42,0,1,1,1,1,1,1,1,1,1,1
LSCE_10091,89,6,6470037.635,1895074.317,75.9845657,42,47,1,1,1,1,1,1,1,1,1,1,1
LSCE_10091,89,7,6470037.635,1895074.317,75.9845657,47,65,0,1,1,1,1,1,1,1,1,1,1
LSCE_10091,89,8,6470037.635,1895074.317,75.9845657,65,75,0,1,1,1,1,1,1,1,1,1,1
LSCE_10091,89,9,6470037.635,1895074.317,75.9845657,75,87,0,1,1,1,1,1,1,1,1,1,1
LSCE_10091,89,10,6470037.635,1895074.317,75.9845657,87,96,1,1,1,1,1,1,1,1,1,1,1
LSCE_10091,89,11,6470037.635,1895074.317,75.9845657,96,100,0,1,1,1,1,1,1,1,1,1,1
LSCE_10091,89,12,6470037.635,1895074.317,75.9845657,100,117,1,1,1,1,1,1,1,1,1,1,1
LSCE_10091,89,13,6470037.635,1895074.317,75.9845657,117,120,0,1,1,1,1,1,1,1,1,1,1
LSCE_10091,89,14,6470037.635,1895074.317,75.9845657,120,135,1,1,1,1,1,1,1,1,1,1,1
LSCE_10091,89,15,6470037.635,1895074.317,75.9845657,135,140,1,1,1,1,1,1,1,1,1,1,1
LSCE_10091,89,16,6470037.635,1895074.317,75.9845657,140,163,0,1,1,1,1,1,1,1,1,1,1
LSCE_10091,89,17,6470037.635,1895074.317,75.9845657,163,168,1,1,1,1,1,1,1,1,1,1,1
LSCE_10091,89,18,6470037.635,1895074.317,75.9845657,168,184,0,1,1,1,1,1,1,1,1,1,1
LSCE_10091,89,19,6470037.635,1895074.317,75.9845657,184,190,1,1,1,1,1,1,1,1,1,1,1
LSCE_10091,89,20,6470037.635,1895074.317,75.9845657,190,200,0,1,1,1,1,1,1,1,1,1,1
LSCE_10091,89,21,6470037.635,1895074.317,75.9845657,200,206,1,1,1,1,1,1,1,1,1,1,1
LSCE_10091,89,22,6470037.635,1895074.317,75.9845657,206,232,0,1,1,1,1,1,1,1,1,1,1
LSCE_10091,89,23,6470037.635,1895074.317,75.9845657,232,236,1,1,1,1,1,1,1,1,1,1,1
LSCE_10091,89,24,6470037.635,1895074.317,75.9845657,236,263,0,1,1,1,1,1,1,1,1,1,1
LSCE_10091,89,25,6470037.635,1895074.317,75.9845657,263,269,0,1,1,1,1,1,1,1,1,1,1
LSCE_10091,89,26,6470037.635,1895074.317,75.9845657,269,278,0,1,1,1,1,1,1,1,1,1,1
LSCE_10091,89,27,6470037.635,1895074.317,75.9845657,278,299,0,1,1,1,1,1,1,1,1,1,1
LSCE_10092,90,1,6466495.14,1895395.114,91.1145172,0,21,0,1,1,1,1,1,1,1,1,1,1
LSCE_10092,90,2,6466495.14,1895395.114,91.1145172,21,38,1,1,1,1,1,1,1,1,1,1,1
LSCE_10092,90,3,6466495.14,1895395.114,91.1145172,38,49,0,1,1,1,1,1,1,1,1,1,1
LSCE_10092,90,4,6466495.14,1895395.114,91.1145172,49,62,0,1,1,1,1,1,1,1,1,1,1
LSCE_10092,90,5,6466495.14,1895395.114,91.1145172,62,66,1,1,1,1,1,1,1,1,1,1,1
LSCE_10092,90,6,6466495.14,1895395.114,91.1145172,66,68,0,1,1,1,1,1,1,1,1,1,1
LSCE_10092,90,7,6466495.14,1895395.114,91.1145172,68,79,0,1,1,1,1,1,1,1,1,1,1
LSCE_10092,90,8,6466495.14,1895395.114,91.1145172,79,93,1,1,1,1,1,1,1,1,1,1,1
LSCE_10092,90,9,6466495.14,1895395.114,91.1145172,93,114,0,1,1,1,1,1,1,1,1,1,1
LSCE_10092,90,10,6466495.14,1895395.114,91.1145172,114,125,1,1,1,1,1,1,1,1,1,1,1
LSCE_10092,90,11,6466495.14,1895395.114,91.1145172,125,133,0,1,1,1,1,1,1,1,1,1,1
LSCE_10092,90,12,6466495.14,1895395.114,91.1145172,133,157,1,1,1,1,1,1,1,1,1,1,1
LSCE_10092,90,13,6466495.14,1895395.114,91.1145172,157,160,0,1,1,1,1,1,1,1,1,1,1
LSCE_10092,90,14,6466495.14,1895395.114,91.1145172,160,174,1,1,1,1,1,1,1,1,1,1,1
LSCE_10092,90,15,6466495.14,1895395.114,91.1145172,174,179,0,1,1,1,1,1,1,1,1,1,1
LSCE_10092,90,16,6466495.14,1895395.114,91.1145172,179,210,0,1,1,1,1,1,1,1,1,1,1
LSCE_10092,90,17,6466495.14,1895395.114,91.1145172,210,217,1,1,1,1,1,1,1,1,1,1,1
LSCE_10092,90,18,6466495.14,1895395.114,91.1145172,217,238,0,1,1,1,1,1,1,1,1,1,1
LSCE_10092,90,19,6466495.14,1895395.114,91.1145172,238,248,1,1,1,1,1,1,1,1,1,1,1
LSCE_10092,90,20,6466495.14,1895395.114,91.1145172,248,256,0,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,1,6465591.726,1897742.315,80.4682617,0,3,0,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,2,6465591.726,1897742.315,80.4682617,3,15,0,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,3,6465591.726,1897742.315,80.4682617,15,25,1,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,4,6465591.726,1897742.315,80.4682617,25,40,0,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,5,6465591.726,1897742.315,80.4682617,40,43,1,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,6,6465591.726,1897742.315,80.4682617,43,82,0,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,7,6465591.726,1897742.315,80.4682617,82,98,1,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,8,6465591.726,1897742.315,80.4682617,98,140,0,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,9,6465591.726,1897742.315,80.4682617,140,158,1,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,10,6465591.726,1897742.315,80.4682617,158,172,0,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,11,6465591.726,1897742.315,80.4682617,172,204,1,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,12,6465591.726,1897742.315,80.4682617,204,240,0,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,13,6465591.726,1897742.315,80.4682617,240,248,1,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,14,6465591.726,1897742.315,80.4682617,248,288,0,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,15,6465591.726,1897742.315,80.4682617,288,304,1,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,16,6465591.726,1897742.315,80.4682617,304,320,0,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,17,6465591.726,1897742.315,80.4682617,320,328,0,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,18,6465591.726,1897742.315,80.4682617,328,335,1,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,19,6465591.726,1897742.315,80.4682617,335,340,0,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,20,6465591.726,1897742.315,80.4682617,340,354,1,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,21,6465591.726,1897742.315,80.4682617,354,381,0,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,22,6465591.726,1897742.315,80.4682617,381,395,1,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,23,6465591.726,1897742.315,80.4682617,395,408,1,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,24,6465591.726,1897742.315,80.4682617,408,414,1,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,25,6465591.726,1897742.315,80.4682617,414,422,1,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,26,6465591.726,1897742.315,80.4682617,422,434,1,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,27,6465591.726,1897742.315,80.4682617,434,442,0,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,28,6465591.726,1897742.315,80.4682617,442,458,1,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,29,6465591.726,1897742.315,80.4682617,458,479,1,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,30,6465591.726,1897742.315,80.4682617,479,520,0,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,31,6465591.726,1897742.315,80.4682617,520,525,1,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,32,6465591.726,1897742.315,80.4682617,525,545,1,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,33,6465591.726,1897742.315,80.4682617,545,565,0,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,34,6465591.726,1897742.315,80.4682617,565,605,1,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,35,6465591.726,1897742.315,80.4682617,605,620,1,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,36,6465591.726,1897742.315,80.4682617,620,630,1,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,37,6465591.726,1897742.315,80.4682617,630,650,0,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,38,6465591.726,1897742.315,80.4682617,650,694,1,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,39,6465591.726,1897742.315,80.4682617,694,702,1,1,1,1,1,1,1,1,1,1,1
LSCE_10093,91,40,6465591.726,1897742.315,80.4682617,702,730,0,1,1,1,1,1,1,1,1,1,1
LSCE_10094,92,1,6462457.641,1895510.689,102.8008118,0,5,0,1,1,1,1,1,1,1,1,1,1
LSCE_10094,92,2,6462457.641,1895510.689,102.8008118,5,32,0,1,1,1,1,1,1,1,1,1,1
LSCE_10094,92,3,6462457.641,1895510.689,102.8008118,32,138,0,1,1,1,1,1,1,1,1,1,1
LSCE_10094,92,4,6462457.641,1895510.689,102.8008118,138,530,0,1,1,1,1,1,1,1,1,1,1
LSCE_10094,92,5,6462457.641,1895510.689,102.8008118,530,550,0,1,1,1,1,1,1,1,1,1,1
LSCE_10095,93,1,6462137.624,1895727.142,106.5227127,0,3,0,1,1,1,1,1,1,1,1,1,1
LSCE_10096,94,1,6462622.604,1895988.963,99.8318939,0,10,0,1,1,1,1,1,1,1,1,1,1
LSCE_10097,95,1,6465511.383,1895937.354,85.4168549,0,2,0,1,1,1,1,1,1,1,1,1,1
LSCE_10097,95,2,6465511.383,1895937.354,85.4168549,2,20,0,1,1,1,1,1,1,1,1,1,1
LSCE_10097,95,3,6465511.383,1895937.354,85.4168549,20,40,0,1,1,1,1,1,1,1,1,1,1
LSCE_10097,95,4,6465511.383,1895937.354,85.4168549,40,50,0,1,1,1,1,1,1,1,1,1,1
LSCE_10097,95,5,6465511.383,1895937.354,85.4168549,50,70,1,1,1,1,1,1,1,1,1,1,1
LSCE_10097,95,6,6465511.383,1895937.354,85.4168549,70,110,0,1,1,1,1,1,1,1,1,1,1
LSCE_10097,95,7,6465511.383,1895937.354,85.4168549,110,130,0,1,1,1,1,1,1,1,1,1,1
LSCE_10097,95,8,6465511.383,1895937.354,85.4168549,130,150,0,1,1,1,1,1,1,1,1,1,1
LSCE_10097,95,9,6465511.383,1895937.354,85.4168549,150,170,0,1,1,1,1,1,1,1,1,1,1
LSCE_10097,95,10,6465511.383,1895937.354,85.4168549,170,190,0,1,1,1,1,1,1,1,1,1,1
LSCE_10097,95,11,6465511.383,1895937.354,85.4168549,190,210,0,1,1,1,1,1,1,1,1,1,1
LSCE_10098,96,1,6464400.501,1896054.738,96.1364365,0,4,0,1,1,1,1,1,1,1,1,1,1
LSCE_10098,96,2,6464400.501,1896054.738,96.1364365,4,23,0,1,1,1,1,1,1,1,1,1,1
LSCE_10098,96,3,6464400.501,1896054.738,96.1364365,23,51,1,1,1,1,1,1,1,1,1,1,1
LSCE_10098,96,4,6464400.501,1896054.738,96.1364365,51,76,0,1,1,1,1,1,1,1,1,1,1
LSCE_10098,96,5,6464400.501,1896054.738,96.1364365,76,87,1,1,1,1,1,1,1,1,1,1,1
LSCE_10098,96,6,6464400.501,1896054.738,96.1364365,87,92,0,1,1,1,1,1,1,1,1,1,1
LSCE_10098,96,7,6464400.501,1896054.738,96.1364365,92,204,0,1,1,1,1,1,1,1,1,1,1
LSCE_10098,96,8,6464400.501,1896054.738,96.1364365,204,215,0,1,1,1,1,1,1,1,1,1,1
LSCE_10098,96,9,6464400.501,1896054.738,96.1364365,215,233,1,1,1,1,1,1,1,1,1,1,1
LSCE_10098,96,10,6464400.501,1896054.738,96.1364365,233,241,0,1,1,1,1,1,1,1,1,1,1
LSCE_10098,96,11,6464400.501,1896054.738,96.1364365,241,257,1,1,1,1,1,1,1,1,1,1,1
LSCE_10098,96,12,6464400.501,1896054.738,96.1364365,257,273,0,1,1,1,1,1,1,1,1,1,1
LSCE_10098,96,13,6464400.501,1896054.738,96.1364365,273,384,1,1,1,1,1,1,1,1,1,1,1
LSCE_10098,96,14,6464400.501,1896054.738,96.1364365,384,470,0,1,1,1,1,1,1,1,1,1,1
LSCE_10099,97,1,6464402.85,1895608.604,98.930687,0,4,0,1,1,1,1,1,1,1,1,1,1
LSCE_10099,97,2,6464402.85,1895608.604,98.930687,4,20,0,1,1,1,1,1,1,1,1,1,1
LSCE_10099,97,3,6464402.85,1895608.604,98.930687,20,40,0,1,1,1,1,1,1,1,1,1,1
LSCE_10099,97,4,6464402.85,1895608.604,98.930687,40,60,0,1,1,1,1,1,1,1,1,1,1
LSCE_10099,97,5,6464402.85,1895608.604,98.930687,60,67,0,1,1,1,1,1,1,1,1,1,1
LSCE_10099,97,6,6464402.85,1895608.604,98.930687,67,70,0,1,1,1,1,1,1,1,1,1,1
LSCE_10099,97,7,6464402.85,1895608.604,98.930687,70,90,0,1,1,1,1,1,1,1,1,1,1
LSCE_10099,97,8,6464402.85,1895608.604,98.930687,90,110,0,1,1,1,1,1,1,1,1,1,1
LSCE_10100,98,1,6463097.658,1895220.919,102.9403915,0,3,0,1,1,1,1,1,1,1,1,1,1
LSCE_10100,98,2,6463097.658,1895220.919,102.9403915,3,6,0,1,1,1,1,1,1,1,1,1,1
LSCE_10100,98,3,6463097.658,1895220.919,102.9403915,6,15,0,1,1,1,1,1,1,1,1,1,1
LSCE_10102,99,1,6490309.245,1887020.387,293.3531799,0,3,0,1,1,1,1,1,1,1,1,1,1
LSCE_10103,100,1,6488543.315,1886095.886,118.1658249,0,2,0,1,1,1,1,1,1,1,1,1,1
LSCE_10103,100,2,6488543.315,1886095.886,118.1658249,2,10,1,1,1,1,1,1,1,1,1,1,1
LSCE_10103,100,3,6488543.315,1886095.886,118.1658249,10,18,0,1,1,1,1,1,1,1,1,1,1
LSCE_10104,101,1,6487616.759,1885249.227,97.7285919,0,2,0,1,1,1,1,1,1,1,1,1,1
LSCE_10105,102,1,6487974.085,1885630.243,107.7266769,0,1,0,1,1,1,1,1,1,1,1,1,1
LSCE_10105,102,2,6487974.085,1885630.243,107.7266769,1,39,1,1,1,1,1,1,1,1,1,1,1
LSCE_10105,102,3,6487974.085,1885630.243,107.7266769,39,51,1,1,1,1,1,1,1,1,1,1,1
LSCE_10105,102,4,6487974.085,1885630.243,107.7266769,51,89,1,1,1,1,1,1,1,1,1,1,1
LSCE_10106,103,1,6489249.525,1885493.377,120.8208618,0,8,0,1,1,1,1,1,1,1,1,1,1
LSCE_10106,103,2,6489249.525,1885493.377,120.8208618,8,15,0,1,1,1,1,1,1,1,1,1,1
LSCE_10106,103,3,6489249.525,1885493.377,120.8208618,12,88,1,1,1,1,1,1,1,1,1,1,1
LSCE_10106,103,4,6489249.525,1885493.377,120.8208618,15,18,0,1,1,1,1,1,1,1,1,1,1
LSCE_10107,104,1,6485438.889,1886055.615,58.6662903,0,65,0,1,1,1,1,1,1,1,1,1,1
LSCE_10107,104,2,6485438.889,1886055.615,58.6662903,65,110,0,1,1,1,1,1,1,1,1,1,1
LSCE_10107,104,3,6485438.889,1886055.615,58.6662903,110,180,1,1,1,1,1,1,1,1,1,1,1
LSCE_10107,104,4,6485438.889,1886055.615,58.6662903,180,200,1,1,1,1,1,1,1,1,1,1,1
LSCE_10107,104,5,6485438.889,1886055.615,58.6662903,200,225,0,1,1,1,1,1,1,1,1,1,1
LSCE_10107,104,6,6485438.889,1886055.615,58.6662903,225,230,1,1,1,1,1,1,1,1,1,1,1
LSCE_10107,104,7,6485438.889,1886055.615,58.6662903,230,290,0,1,1,1,1,1,1,1,1,1,1
LSCE_10107,104,8,6485438.889,1886055.615,58.6662903,290,300,1,1,1,1,1,1,1,1,1,1,1
LSCE_10107,104,9,6485438.889,1886055.615,58.6662903,300,340,0,1,1,1,1,1,1,1,1,1,1
LSCE_10107,104,10,6485438.889,1886055.615,58.6662903,340,345,1,1,1,1,1,1,1,1,1,1,1
LSCE_10107,104,11,6485438.889,1886055.615,58.6662903,345,370,0,1,1,1,1,1,1,1,1,1,1
LSCE_10108,105,1,6481889.775,1886827.379,103.7950516,0,40,0,1,1,1,1,1,1,1,1,1,1
LSCE_10108,105,2,6481889.775,1886827.379,103.7950516,40,130,0,1,1,1,1,1,1,1,1,1,1
LSCE_10109,106,1,6481539.163,1884996.584,53.5635567,0,40,0,1,1,1,1,1,1,1,1,1,1
LSCE_10109,106,2,6481539.163,1884996.584,53.5635567,40,70,0,1,1,1,1,1,1,1,1,1,1
LSCE_10109,106,3,6481539.163,1884996.584,53.5635567,70,90,1,1,1,1,1,1,1,1,1,1,1
LSCE_10109,106,4,6481539.163,1884996.584,53.5635567,90,140,0,1,1,1,1,1,1,1,1,1,1
LSCE_10109,106,5,6481539.163,1884996.584,53.5635567,140,170,0,1,1,1,1,1,1,1,1,1,1
LSCE_10109,106,6,6481539.163,1884996.584,53.5635567,170,180,1,1,1,1,1,1,1,1,1,1,1
LSCE_10109,106,7,6481539.163,1884996.584,53.5635567,180,190,0,1,1,1,1,1,1,1,1,1,1
LSCE_10109,106,8,6481539.163,1884996.584,53.5635567,190,210,0,1,1,1,1,1,1,1,1,1,1
LSCE_10110,107,1,6482876.398,1885109.803,76.4123917,0,50,0,1,1,1,1,1,1,1,1,1,1
LSCE_10110,107,2,6482876.398,1885109.803,76.4123917,50,55,1,1,1,1,1,1,1,1,1,1,1
LSCE_10110,107,3,6482876.398,1885109.803,76.4123917,55,75,0,1,1,1,1,1,1,1,1,1,1
LSCE_10110,107,4,6482876.398,1885109.803,76.4123917,75,80,1,1,1,1,1,1,1,1,1,1,1
LSCE_10110,107,5,6482876.398,1885109.803,76.4123917,80,90,0,1,1,1,1,1,1,1,1,1,1
LSCE_10110,107,6,6482876.398,1885109.803,76.4123917,90,95,1,1,1,1,1,1,1,1,1,1,1
LSCE_10110,107,7,6482876.398,1885109.803,76.4123917,95,110,0,1,1,1,1,1,1,1,1,1,1
LSCE_10110,107,8,6482876.398,1885109.803,76.4123917,110,160,1,1,1,1,1,1,1,1,1,1,1
LSCE_10110,107,9,6482876.398,1885109.803,76.4123917,160,200,1,1,1,1,1,1,1,1,1,1,1
LSCE_10110,107,10,6482876.398,1885109.803,76.4123917,200,220,1,1,1,1,1,1,1,1,1,1,1
LSCE_10110,107,11,6482876.398,1885109.803,76.4123917,220,300,0,1,1,1,1,1,1,1,1,1,1
LSCE_10111,108,1,6484559.206,1885768.677,55.0048599,0,3,0,1,1,1,1,1,1,1,1,1,1
LSCE_10111,108,2,6484559.206,1885768.677,55.0048599,3,21,0,1,1,1,1,1,1,1,1,1,1
LSCE_10111,108,3,6484559.206,1885768.677,55.0048599,21,93,1,1,1,1,1,1,1,1,1,1,1
LSCE_10111,108,4,6484559.206,1885768.677,55.0048599,93,116,1,1,1,1,1,1,1,1,1,1,1
LSCE_10111,108,5,6484559.206,1885768.677,55.0048599,116,170,1,1,1,1,1,1,1,1,1,1,1
LSCE_10111,108,6,6484559.206,1885768.677,55.0048599,170,250,1,1,1,1,1,1,1,1,1,1,1
LSCE_10112,109,1,6485953.368,1885433.548,86.5706253,0,20,0,1,1,1,1,1,1,1,1,1,1
LSCE_10112,109,2,6485953.368,1885433.548,86.5706253,20,140,0,1,1,1,1,1,1,1,1,1,1
LSCE_10113,110,1,6486558.058,1884952.169,76.7691956,0,2,0,1,1,1,1,1,1,1,1,1,1
LSCE_10113,110,2,6486558.058,1884952.169,76.7691956,2,8,0,1,1,1,1,1,1,1,1,1,1
LSCE_10113,110,3,6486558.058,1884952.169,76.7691956,8,72,1,1,1,1,1,1,1,1,1,1,1
LSCE_10113,110,4,6486558.058,1884952.169,76.7691956,72,184,1,1,1,1,1,1,1,1,1,1,1
LSCE_10114,111,1,6484522.94,1884853.956,48.9707222,0,15,0,1,1,1,1,1,1,1,1,1,1
LSCE_10114,111,2,6484522.94,1884853.956,48.9707222,15,60,1,1,1,1,1,1,1,1,1,1,1
LSCE_10114,111,3,6484522.94,1884853.956,48.9707222,60,270,1,1,1,1,1,1,1,1,1,1,1
LSCE_10114,111,4,6484522.94,1884853.956,48.9707222,270,300,0,1,1,1,1,1,1,1,1,1,1
LSCE_10115,112,1,6483847.616,1884722.673,38.6830864,0,15,0,1,1,1,1,1,1,1,1,1,1
LSCE_10115,112,2,6483847.616,1884722.673,38.6830864,15,16,1,1,1,1,1,1,1,1,1,1,1
LSCE_10116,113,1,6481749.625,1884522.437,52.800415,0,40,0,1,1,1,1,1,1,1,1,1,1
LSCE_10116,113,2,6481749.625,1884522.437,52.800415,40,60,1,1,1,1,1,1,1,1,1,1,1
LSCE_10116,113,3,6481749.625,1884522.437,52.800415,60,95,0,1,1,1,1,1,1,1,1,1,1
LSCE_10116,113,4,6481749.625,1884522.437,52.800415,95,100,1,1,1,1,1,1,1,1,1,1,1
LSCE_10116,113,5,6481749.625,1884522.437,52.800415,100,160,0,1,1,1,1,1,1,1,1,1,1
LSCE_10116,113,6,6481749.625,1884522.437,52.800415,160,180,1,1,1,1,1,1,1,1,1,1,1
LSCE_10116,113,7,6481749.625,1884522.437,52.800415,180,215,0,1,1,1,1,1,1,1,1,1,1
LSCE_10116,113,8,6481749.625,1884522.437,52.800415,215,240,1,1,1,1,1,1,1,1,1,1,1
LSCE_10116,113,9,6481749.625,1884522.437,52.800415,240,245,0,1,1,1,1,1,1,1,1,1,1
LSCE_10116,113,10,6481749.625,1884522.437,52.800415,245,255,1,1,1,1,1,1,1,1,1,1,1
LSCE_10116,113,11,6481749.625,1884522.437,52.800415,255,265,0,1,1,1,1,1,1,1,1,1,1
LSCE_10116,113,12,6481749.625,1884522.437,52.800415,265,300,1,1,1,1,1,1,1,1,1,1,1
LSCE_10116,113,13,6481749.625,1884522.437,52.800415,300,315,0,1,1,1,1,1,1,1,1,1,1
LSCE_10116,113,14,6481749.625,1884522.437,52.800415,315,350,1,1,1,1,1,1,1,1,1,1,1
LSCE_10116,113,15,6481749.625,1884522.437,52.800415,350,360,0,1,1,1,1,1,1,1,1,1,1
LSCE_10117,114,1,6482440.163,1884368.92,50.8900833,0,20,0,1,1,1,1,1,1,1,1,1,1
LSCE_10117,114,2,6482440.163,1884368.92,50.8900833,20,40,0,1,1,1,1,1,1,1,1,1,1
LSCE_10117,114,3,6482440.163,1884368.92,50.8900833,40,60,0,1,1,1,1,1,1,1,1,1,1
LSCE_10117,114,4,6482440.163,1884368.92,50.8900833,60,90,0,1,1,1,1,1,1,1,1,1,1
LSCE_10118,115,1,6481071.407,1883369.674,28.7536335,0,2,0,1,1,1,1,1,1,1,1,1,1
LSCE_10118,115,2,6481071.407,1883369.674,28.7536335,2,24,0,1,1,1,1,1,1,1,1,1,1
LSCE_10118,115,3,6481071.407,1883369.674,28.7536335,24,39,1,1,1,1,1,1,1,1,1,1,1
LSCE_10118,115,4,6481071.407,1883369.674,28.7536335,39,96,0,1,1,1,1,1,1,1,1,1,1
LSCE_10118,115,5,6481071.407,1883369.674,28.7536335,96,129,1,1,1,1,1,1,1,1,1,1,1
LSCE_10118,115,6,6481071.407,1883369.674,28.7536335,129,139,0,1,1,1,1,1,1,1,1,1,1
LSCE_10118,115,7,6481071.407,1883369.674,28.7536335,139,149,1,1,1,1,1,1,1,1,1,1,1
LSCE_10118,115,8,6481071.407,1883369.674,28.7536335,149,164,0,1,1,1,1,1,1,1,1,1,1
LSCE_10118,115,9,6481071.407,1883369.674,28.7536335,164,172,0,1,1,1,1,1,1,1,1,1,1
LSCE_10118,115,10,6481071.407,1883369.674,28.7536335,172,188,0,1,1,1,1,1,1,1,1,1,1
LSCE_10118,115,11,6481071.407,1883369.674,28.7536335,188,197,1,1,1,1,1,1,1,1,1,1,1
LSCE_10118,115,12,6481071.407,1883369.674,28.7536335,197,242,0,1,1,1,1,1,1,1,1,1,1
LSCE_10118,115,13,6481071.407,1883369.674,28.7536335,242,266,1,1,1,1,1,1,1,1,1,1,1
LSCE_10118,115,14,6481071.407,1883369.674,28.7536335,266,294,0,1,1,1,1,1,1,1,1,1,1
LSCE_10118,115,15,6481071.407,1883369.674,28.7536335,294,371,1,1,1,1,1,1,1,1,1,1,1
LSCE_10118,115,16,6481071.407,1883369.674,28.7536335,371,405,1,1,1,1,1,1,1,1,1,1,1
LSCE_10119,116,1,6478608.954,1886952.84,39.2750244,0,4,0,1,1,1,1,1,1,1,1,1,1
LSCE_10119,116,2,6478608.954,1886952.84,39.2750244,4,12,0,1,1,1,1,1,1,1,1,1,1
LSCE_10119,116,3,6478608.954,1886952.84,39.2750244,12,42,1,1,1,1,1,1,1,1,1,1,1
LSCE_10119,116,4,6478608.954,1886952.84,39.2750244,42,45,1,1,1,1,1,1,1,1,1,1,1
LSCE_10119,116,5,6478608.954,1886952.84,39.2750244,45,55,1,1,1,1,1,1,1,1,1,1,1
